label,text,cleaned_text
0.0,"""Nun ja, zumindest wissen wir jetzt wie Frauenfeindlich bzw Elternfeindlich zB Norwegen und Schweden sind, denn dort gibt es das Betreuungsgeld schon länger, dazu noch weitaus mehr. Und das Hartz 4 alles andere als Fair und insgesamt Menschenunwürdig ist, uh, das überrascht jetzt und ist ja ganz neu..(sarkastisch gemeint!). Wer so gegen die Frau Schröder polemisiert versteht das Prinzip der Rahmenbedingungen und der Wahlfreiheit nicht, sondern möchte politische Macht zur Durchsetzung rein ideologischer Ziele nutzen(vorwiegend feministischen Zielen). Das die Kommunen den Rechtsanspruch auf einen Krippenplatz nicht erfüllen können, dies sollte nun wirklich seit langer Zeit bekannt sein, insbesondere bei der heute herrschenden massiven Umverteilung von Unten nach Oben, wie zB dem Aushungern der Kommunen. Selbst wenn diese die Krippenplätze finanzieren wollen, die meisten sind dazu einfach garnicht in der Lage, dank der tollen Reformen von Rot-Grün, siehe zB Gewerbesteuer, Wohnkosten ALG II usw) Dazu kommt noch die oftmalige negative Wirkung auf Kleinstkinder in Krippen, insbesondere oder erschwerend dazu wenn diese qualitativ so miserabel sind wie in Deutschland. Und wenn die Frau Ministerin dem (be)herrschenden Mainstream feministscher Prägung einmal nicht nachgibt, dafür sollte sie bereits gewürdigt werden, denn totalitäre Fremdbestimmung über die privaten Lebensentscheidungen ist ja DER Wunschtraum einiger Parteien, im Besonderen der Grünen, Stichwort social engineering. Von daher, Hut ab, Frau Schröder, auch wenn ich sie oder ihre Partei niemals wählen werde.""","""Nun ja, zumindest wissen wir jetzt wie Frauenfeindlich bzw Elternfeindlich zB Norwegen und Schweden sind, denn dort gibt es das Betreuungsgeld schon länger, dazu noch weitaus mehr. Und das Hartz 4 alles andere als Fair und insgesamt Menschenunwürdig ist, uh, das überrascht jetzt und ist ja ganz neu..(sarkastisch gemeint!). Wer so gegen die Frau Schröder polemisiert versteht das Prinzip der Rahmenbedingungen und der Wahlfreiheit nicht, sondern möchte politische Macht zur Durchsetzung rein ideologischer Ziele nutzen(vorwiegend feministischen Zielen). Das die Kommunen den Rechtsanspruch auf einen Krippenplatz nicht erfüllen können, dies sollte nun wirklich seit langer Zeit bekannt sein, insbesondere bei der heute herrschenden massiven Umverteilung von Unten nach Oben, wie zB dem Aushungern der Kommunen. Selbst wenn diese die Krippenplätze finanzieren wollen, die meisten sind dazu einfach garnicht in der Lage, dank der tollen Reformen von Rot-Grün, siehe zB Gewerbesteuer, Wohnkosten ALG II usw) Dazu kommt noch die oftmalige negative Wirkung auf Kleinstkinder in Krippen, insbesondere oder erschwerend dazu wenn diese qualitativ so miserabel sind wie in Deutschland. Und wenn die Frau Ministerin dem (be)herrschenden Mainstream feministscher Prägung einmal nicht nachgibt, dafür sollte sie bereits gewürdigt werden, denn totalitäre Fremdbestimmung über die privaten Lebensentscheidungen ist ja DER Wunschtraum einiger Parteien, im Besonderen der Grünen, Stichwort social engineering. Von daher, Hut ab, Frau Schröder, auch wenn ich sie oder ihre Partei niemals wählen werde."""
0.0,"""""""Was wirft diese Liste für ein Bild auf die Männerwelt!!!!!"""" Tut mir ja auch leid, dass wir Alice Schwätzer und das Merkel nicht so sexy finden. Aber das sind sie ja nun wirklich nicht. Und Anne Will sieht zwar ganz nett aus, aber ... na ja, du weißt schon. Wie gut, dass ihr Frauen da wenigstens anders seid. Da du Grips (Roger Willemsen, Dieter Hildebrandt) und Macht (George Bush, Wladimir Putin) sicher enorm sexy findest, sind das dann wohl definitiv Traummänner für dich ... oder doch nicht? """"Wir Frauen sollten möglichst gut aussehen und sonst nichts."""" Nun, sagen wir mal so: Möglichst gut auszusehen schadet nichts. Aber falls du uns tatsächlich unterstellst, uns sei alles andere vollkommen egal, hast du ein sehr problematisches Männerbild. Worauf auch dieser höchst bedenkliche Satz hindeutet: """"Adrett aussehen und die Klappe halten reicht. Bloß schade dass es Frauen nicht bei Ikea gibt!"""" Ich schlage hier vielleicht auch manchmal etwas über die Stränge ;-) Aber solch einen sexistischen Quark und solch tumbe Verallgemeinerungen, wie du sie hier vom Stapel lässt, versuche ich nach Möglichkeit zu vermeiden. """"Ist zwar nichts was wir nicht schon wussten, aber hey, die Hoffnung dass es nur Vorurteile waren, dass die Männer ihr Idealbild ein wenig angepasst hätten, war da."""" Du darfst weiter hoffen. Es gibt auch Männer, die Lesben und Mannsweiber sexy finden. Nicht viele, aber es gibt sie.""","""""""Was wirft diese Liste für ein Bild auf die Männerwelt!!!!!"""" Tut mir ja auch leid, dass wir Alice Schwätzer und das Merkel nicht so sexy finden. Aber das sind sie ja nun wirklich nicht. Und Anne Will sieht zwar ganz nett aus, aber ... na ja, du weißt schon. Wie gut, dass ihr Frauen da wenigstens anders seid. Da du Grips (Roger Willemsen, Dieter Hildebrandt) und Macht (George Bush, Wladimir Putin) sicher enorm sexy findest, sind das dann wohl definitiv Traummänner für dich ... oder doch nicht? """"Wir Frauen sollten möglichst gut aussehen und sonst nichts."""" Nun, sagen wir mal so: Möglichst gut auszusehen schadet nichts. Aber falls du uns tatsächlich unterstellst, uns sei alles andere vollkommen egal, hast du ein sehr problematisches Männerbild. Worauf auch dieser höchst bedenkliche Satz hindeutet: """"Adrett aussehen und die Klappe halten reicht. Bloß schade dass es Frauen nicht bei Ikea gibt!"""" Ich schlage hier vielleicht auch manchmal etwas über die Stränge ;-) Aber solch einen sexistischen Quark und solch tumbe Verallgemeinerungen, wie du sie hier vom Stapel lässt, versuche ich nach Möglichkeit zu vermeiden. """"Ist zwar nichts was wir nicht schon wussten, aber hey, die Hoffnung dass es nur Vorurteile waren, dass die Männer ihr Idealbild ein wenig angepasst hätten, war da."""" Du darfst weiter hoffen. Es gibt auch Männer, die Lesben und Mannsweiber sexy finden. Nicht viele, aber es gibt sie."""
0.0,"RT @name: Wir danken der APA, dass sie den Fehler korrigiert haben. 👍
http://","RT @USER: Wir danken der APA, dass sie den Fehler korrigiert haben. 👍 URL"
0.0,"RT @name: Übrigens wurde eine Werbefilmchen-Doku über diese Polizeihasser-Truppe mit 20.000 Euro Steuergeld gefördert. 👎 (th)

http://",RT @USER: Übrigens wurde eine Werbefilmchen-Doku über diese Polizeihasser-Truppe mit 20.000 Euro Steuergeld gefördert. 👎 (th) URL
0.0,@name hau grüsle an marcus raus,@USER hau grüsle an marcus raus
0.0,"RT @name: Es war ein schöner Moment, als ich zum ersten Mal ""Last Christmas"" hörte. Es ist immer ein schöner Moment.","RT @USER: Es war ein schöner Moment, als ich zum ersten Mal ""Last Christmas"" hörte. Es ist immer ein schöner Moment."
0.0,@name erzähle mir ich bin wie diese priester wo hinter gitter sitzen,@USER erzähle mir ich bin wie diese priester wo hinter gitter sitzen
0.0,"RT @name: @name @name @name Nur diejenigen, die in der Lage sind selbst zu denken und dennoch mitlaufen. Viele sind jedoch bereits ""hirngewasche Zombies"" der rot-grün-Faschisten - oder bereits dumm geboren. Die können die Realität nicht mehr autark erkennen. Von denen geht quantitativ die größte Gefahr aus.","RT @USER: @USER @USER @USER Nur diejenigen, die in der Lage sind selbst zu denken und dennoch mitlaufen. Viele sind jedoch bereits ""hirngewasche Zombies"" der rot-grün-Faschisten - oder bereits dumm geboren. Die können die Realität nicht mehr autark erkennen. Von denen geht quantitativ die größte Gefahr aus."
0.0,"@name @name Ja,das ist mir entfallen. Stimmt.","@USER @USER Ja,das ist mir entfallen. Stimmt."
0.0,"RT @name: @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name http://

Das ist eine Rede die jeder Deutsche vollständig kennen muss um die Matrix zu begreifen",RT @USER: @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER URL Das ist eine Rede die jeder Deutsche vollständig kennen muss um die Matrix zu begreifen
0.0,"Strafzölle gegen Öl fördern und liefernde Staaten,die durch Entzug von Mitteln aus dem Verkauf von Rohstoffen,Ihre Bürger veranlassen,aus Ihren Land,zu den EU Staaten Migrieren!  https://t.co/IK5K7HBTEv","Strafzölle gegen Öl fördern und liefernde Staaten,die durch Entzug von Mitteln aus dem Verkauf von Rohstoffen,Ihre Bürger veranlassen,aus Ihren Land,zu den EU Staaten Migrieren! URL"
0.0,"RT @name: Ein schwerwiegender Verstoß gegen den Führererlass von '41, nach dem die gotische Schrift als undeutsche Schrift zu verbannen sein.
Zum Glück gibt es noch wachsame Deutsche wie Herrn Raabe. http://","RT @USER: Ein schwerwiegender Verstoß gegen den Führererlass von '41, nach dem die gotische Schrift als undeutsche Schrift zu verbannen sein. Zum Glück gibt es noch wachsame Deutsche wie Herrn Raabe. URL"
0.0,@name @name Baugenehmigung zurückziehen & gut! Wir sind ein christliches Land & sollten  ⛪ anstelle von  🕌 bauen! Der Islam gehört nicht zu 🇩🇪!,@USER @USER Baugenehmigung zurückziehen & gut! Wir sind ein christliches Land & sollten ⛪ anstelle von 🕌 bauen! Der Islam gehört nicht zu 🇩🇪!
0.0,"RT @name: Warum kontrolliert niemand auf der Kurt-Schumacher-Brücke die Fahrbahnverengung auf 2m. Es gibt jedesmal Staus durch SUV od. Kleintransporter die sich durch den Engpass quälen. Das Blitzen klappt ja auch nach den Engstelle‼️Gibts dabei mehr zu holen⁉️
@name",RT @USER: Warum kontrolliert niemand auf der Kurt-Schumacher-Brücke die Fahrbahnverengung auf 2m. Es gibt jedesmal Staus durch SUV od. Kleintransporter die sich durch den Engpass quälen. Das Blitzen klappt ja auch nach den Engstelle‼️Gibts dabei mehr zu holen⁉️ @USER
0.0,"RT @name: Der Zug am Kahlenberg formiert sich.
#defendeurope http://",RT @USER: Der Zug am Kahlenberg formiert sich. #defendeurope URL
0.0,"RT @name: @name @name Wie der Jogi guckt 😂
Hat die ClaudiahatnenSchäferhund wirklich
NATIONALELF gesagt?? Musste sie sich danach das Goscherl mit Sagrotan ausspülen?",RT @USER: @USER @USER Wie der Jogi guckt 😂 Hat die ClaudiahatnenSchäferhund wirklich NATIONALELF gesagt?? Musste sie sich danach das Goscherl mit Sagrotan ausspülen?
0.0,Möglicherweise hat Schäuble ja mit der Inzucht recht! http://,Möglicherweise hat Schäuble ja mit der Inzucht recht! URL
0.0,"RT @name: @name @name Man kann nur hoffen, dass die Ankündigung einer Basis-Abstimmung keine Finte war.

Hallo Genossen der @name,
erinnert ihr euch noch an die Zustimmung zu den Kriegsanleihen?

http://","RT @USER: @USER @USER Man kann nur hoffen, dass die Ankündigung einer Basis-Abstimmung keine Finte war. Hallo Genossen der @USER, erinnert ihr euch noch an die Zustimmung zu den Kriegsanleihen? URL"
0.0,"RT @name: Da heute vielleicht unser aller letzter Twitter-Tag ist, wollte ich Tschüß sagen.
Es war nett Euch ""kennengelernt"" zu haben, viel Glück bei dem was kommen mag.
Eines Tages ist dieser Spuk vorbei & wir können von vorn anfangen... Für uns & unsere Kinder 🙋‍♀️","RT @USER: Da heute vielleicht unser aller letzter Twitter-Tag ist, wollte ich Tschüß sagen. Es war nett Euch ""kennengelernt"" zu haben, viel Glück bei dem was kommen mag. Eines Tages ist dieser Spuk vorbei & wir können von vorn anfangen... Für uns & unsere Kinder 🙋‍♀️"
0.0,"""Wo bleibt der Respekt der gewählten VolksZERtreter gegenüber ihrem eigenem angestammten Volk in Anbetracht der gezielten Überschwemmung mit Menschen konträrer Religion, Kultur, Traditionen ? Wo bleibt die Verantwortung dieser Hochverräter dafür, dass wir durch solch Mengen an Flüchtlingen und As(s)ylanten wirtschaftlich auf ein Niveau der ärmsten EU-Staaten gebracht werden sollen? Wo bleibt die Verhinderung der Vergewaltigungen, Raube, Überfälle und Randale durch Bereicherer und Fachkräfte aus Ländern, die einen IQ unter dem des unseren haben ? Der Amtseid der Kanzler Schaden vom VOLK abzuhalten, gilt nicht, denn die Kanzlerakte der Alliierten steht über dem Amtseid !""","""Wo bleibt der Respekt der gewählten VolksZERtreter gegenüber ihrem eigenem angestammten Volk in Anbetracht der gezielten Überschwemmung mit Menschen konträrer Religion, Kultur, Traditionen ? Wo bleibt die Verantwortung dieser Hochverräter dafür, dass wir durch solch Mengen an Flüchtlingen und As(s)ylanten wirtschaftlich auf ein Niveau der ärmsten EU-Staaten gebracht werden sollen? Wo bleibt die Verhinderung der Vergewaltigungen, Raube, Überfälle und Randale durch Bereicherer und Fachkräfte aus Ländern, die einen IQ unter dem des unseren haben ? Der Amtseid der Kanzler Schaden vom VOLK abzuhalten, gilt nicht, denn die Kanzlerakte der Alliierten steht über dem Amtseid !"""
0.0,"RT @name: @name @name @name @name @name Was ist ""praktizierte Homophobie""? ""Homophobie"" ist ein Kunstwort, das real gar nicht existiert. Lt. #Bibel ist jedoch praktizierte Homosexualität Sünde. Sie sollten mal etwas gegen Ihr Bildungsdefizit tun. Ergo: #Bibel lesen!","RT @USER: @USER @USER @USER @USER @USER Was ist ""praktizierte Homophobie""? ""Homophobie"" ist ein Kunstwort, das real gar nicht existiert. Lt. #Bibel ist jedoch praktizierte Homosexualität Sünde. Sie sollten mal etwas gegen Ihr Bildungsdefizit tun. Ergo: #Bibel lesen!"
0.0,"RT @name: Der Tatort von gestern war lupenreine Linksfascho-Propaganda.
#freekolja
http://",RT @USER: Der Tatort von gestern war lupenreine Linksfascho-Propaganda. #freekolja URL
0.0,RT @name: @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name @name Kohl hätte strafrechtlich verurteilt werden müssen #Flick #Bimbes #Parteispendenaffäre,RT @USER: @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Kohl hätte strafrechtlich verurteilt werden müssen #Flick #Bimbes #Parteispendenaffäre
0.0,"@name SYRISCHE VERBRECHER sollen doch auch FAMILIEN-ZUSAMMENGEFÜHRT werden, damit kämen gleich weiterer VEBRECHER aus SYRIEN nach ohne erst FLÜCHTEN zu müssen, gleich an die VERBRECHENS-FRONT, MERKELS FACHKRÄFTE für MESSERN und NIEDERSTECHEN?
SCHÖNE AUSSICHTEN für potentielle Opfer! http://","@USER SYRISCHE VERBRECHER sollen doch auch FAMILIEN-ZUSAMMENGEFÜHRT werden, damit kämen gleich weiterer VEBRECHER aus SYRIEN nach ohne erst FLÜCHTEN zu müssen, gleich an die VERBRECHENS-FRONT, MERKELS FACHKRÄFTE für MESSERN und NIEDERSTECHEN? SCHÖNE AUSSICHTEN für potentielle Opfer! URL"
0.0,"RT @Joerg_Meuthen: Wie sagte Frau @oezoguz, ""Integrationsministerin"" der Bundesregierung:
""Die Regeln des Zusammenlebens müssen täglich neu ausgehandelt werden.""
Zeit, das Fiasko zu beenden. Zeit, unsere Regeln durchzusetzen. Zeit für die #AfD.
➡️ http://
http://","RT @USER: Wie sagte Frau @USER, ""Integrationsministerin"" der Bundesregierung: ""Die Regeln des Zusammenlebens müssen täglich neu ausgehandelt werden."" Zeit, das Fiasko zu beenden. Zeit, unsere Regeln durchzusetzen. Zeit für die #AfD. ➡️ URL URL"
0.0,"@name @name Wüßte jeder von denen, daß er nur 2 Amtsperioden hat, würde uns jetzt viel erspart bleiben.
Vielleicht sogar der Untergang des Landes, das wir kennen.

Die hätten alle beizeiten für Nachfolger gesorgt.","@USER @USER Wüßte jeder von denen, daß er nur 2 Amtsperioden hat, würde uns jetzt viel erspart bleiben. Vielleicht sogar der Untergang des Landes, das wir kennen. Die hätten alle beizeiten für Nachfolger gesorgt."
0.0,"@name Quatsch! In #Berlin konnte man auch einen ganzen Park mit 100 Bäumen roden ohne Grüne Gegenwehr, weil der Mann von Chebli als stellv. Geschäftsführer dort ein Asylheim bauen lies.","@USER Quatsch! In #Berlin konnte man auch einen ganzen Park mit 100 Bäumen roden ohne Grüne Gegenwehr, weil der Mann von Chebli als stellv. Geschäftsführer dort ein Asylheim bauen lies."
0.0,"@name Ich würde das ja gerne auf ""Verbrecher"" erweitern.","@USER Ich würde das ja gerne auf ""Verbrecher"" erweitern."
0.0,Abgeschobener #Afghane: #Deutschland holt #Flüchtling zurück und ändert heimlich dessen Status http://,Abgeschobener #Afghane: #Deutschland holt #Flüchtling zurück und ändert heimlich dessen Status URL
0.0,@name @name Wertvoller war das Geld vom Jobcenter nie. 7-köpfische Afghanische Familie erhält 140 qm Wohnung und Geld in unbekannte Höhe für Möbel. Bett kostet 500 Euro. Ich habe mit Möbeln vom Sperrmüll meine 1. Whg bezogen,@USER @USER Wertvoller war das Geld vom Jobcenter nie. 7-köpfische Afghanische Familie erhält 140 qm Wohnung und Geld in unbekannte Höhe für Möbel. Bett kostet 500 Euro. Ich habe mit Möbeln vom Sperrmüll meine 1. Whg bezogen
0.0,RT @name: Das Erstarken der Rechten hat nur einen Grund. Die Linke lässt Themen liegen. Es gibt immer noch weiße alte Männer. Es gibt auch immer noch eine Mittelklasse. Nicht alle Bürger sind transsexuelle farbige Flüchtlinge.,RT @USER: Das Erstarken der Rechten hat nur einen Grund. Die Linke lässt Themen liegen. Es gibt immer noch weiße alte Männer. Es gibt auch immer noch eine Mittelklasse. Nicht alle Bürger sind transsexuelle farbige Flüchtlinge.
0.0,"@VenomStrike3 @ITUADE @Dieter_Stein @AfD Abgesehen vom schleichenden Verlust der nationalen Identität und Kultur haben wir mit vielen Einwanderergruppen auch kaum Probleme. Es gibt aber ein spezifisches Problem mit Einwanderung aus islamischen Ländern, siehe Sarrazins Buch. Viele Muslime wollen sich gar nicht ändern.","@USER @USER @USER @USER Abgesehen vom schleichenden Verlust der nationalen Identität und Kultur haben wir mit vielen Einwanderergruppen auch kaum Probleme. Es gibt aber ein spezifisches Problem mit Einwanderung aus islamischen Ländern, siehe Sarrazins Buch. Viele Muslime wollen sich gar nicht ändern."
0.0,"RT @name: Beim Barte des Propheten! Vor nicht allzu langer Zeit war es doch noch »rechtspopulistisch« und »krude«, von »importiertem Antisemitismus« zu sprechen. http://","RT @USER: Beim Barte des Propheten! Vor nicht allzu langer Zeit war es doch noch »rechtspopulistisch« und »krude«, von »importiertem Antisemitismus« zu sprechen. URL"
0.0,"13-jährige entkommt Entführer, weil:    Tipp einer Polizistin in so einem Fall: Hinlegen.  Aussage einer Linken zu sowas: Nur die ersten Minuten sind schlimm, danach kann es ein Genuss werden.  Der linke #EkelWilfred: Alles richtig gemacht, Kleines. 👍    #NichtmehrmeinDeutschland 😢","13-jährige entkommt Entführer, weil: Tipp einer Polizistin in so einem Fall: Hinlegen. Aussage einer Linken zu sowas: Nur die ersten Minuten sind schlimm, danach kann es ein Genuss werden. Der linke #EkelWilfred: Alles richtig gemacht, Kleines. 👍 #NichtmehrmeinDeutschland 😢"
0.0,@name @name @name Nein du hast etwas anderes gesagt.,@USER @USER @USER Nein du hast etwas anderes gesagt.
0.0,"@name Genau

Das kann so nicht weiter gehen👆",@USER Genau Das kann so nicht weiter gehen👆
0.0,"Die #Klöckner ist für mich eine Karrieretussi die im richtigen Moment, die so geliebte Merkel, eiskalt abservieren würde-Garantiert! Der Traue ich alles zu, wirklich alles!

#AfD #hartaberfair #CDU","Die #Klöckner ist für mich eine Karrieretussi die im richtigen Moment, die so geliebte Merkel, eiskalt abservieren würde-Garantiert! Der Traue ich alles zu, wirklich alles! #AfD #hartaberfair #CDU"
0.0,"RT @name: @name Hat Merkel im Prinzip also zwei Politschranzen, die sie vorschicken kann. Es ist unglaublich, welche Trümpfe die noch im Ärmel hat!","RT @USER: @USER Hat Merkel im Prinzip also zwei Politschranzen, die sie vorschicken kann. Es ist unglaublich, welche Trümpfe die noch im Ärmel hat!"
